"Id","s20q1","s20q2","s20q3","s20q4","s20q5","s20q6_1","s20q6_2","s20q6_3","s20q6_4","s20q7_1","s20q7_2","s20q7_3","s20q7_4","s20q8_1","s20q8_2","s20q8_3","s20q8_4","s20q8_5","s20q8_6","s20q8_7","s20q8_8","s20q8_9","s20q8_10","s20q9","s20q10","s20q11","s20q12","s20q13","s20q14","s20q15","s20q16","s20q17","s20q18","s20q19","s20q20","s20q21","s20q22","s20q23","s20q24","s20q25","s20q26","s20q27","s20q28","s20q29","s20q30","s20q31","s20q32","s20q33","s20q34","s20q35","s20q36","s20q37","s20q38","s20q39","s20q40","s20q41","s20q42","s20q43","s20q44","s20q45","s20q46","s20q47","s20q48","s20q49","s20q50","s20q51","s20q52","s20q53","s20q54","s20q55","s20q56","s20q57","s20q58","s20q59","s20q60","s20q61","s20q62_1","s20q62_2","s20q62_3","s20q62_4","s20q62_5","s20q62_6","s20q63","s20q64","s20q65","s20q66","s20q67","s20","AAR","AlderKat","Kommune2015","Fylke","Kommunestr","Spraak","Kommune2013","s20ACSI"
"8vzAeuu",,2.000000,,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,5.000000,5.000000,5.000000,8.000000,6.000000,6.000000,5.000000,5.000000,5.000000,6.000000,5.000000,5.000000,5.000000,1.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,8.000000,8.000000,8.000000,8.000000,8.000000,4.000000,8.000000,5.000000,5.000000,5.000000,8.000000,8.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,5.000000,5.000000,5.000000,1.000000,3.000000,1.000000,"0101",1.000000,3.000000,2.000000,,66.670000
"8wpAf6u",1.000000,1.000000,2.000000,1.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,7.000000,7.000000,8.000000,7.000000,7.000000,5.000000,6.000000,6.000000,8.000000,6.000000,6.000000,6.000000,7.000000,4.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,8.000000,8.000000,8.000000,4.000000,8.000000,8.000000,7.000000,8.000000,7.000000,5.000000,5.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,7.000000,7.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,7.000000,7.000000,1.000000,3.000000,4.000000,"0501",5.000000,3.000000,2.000000,,100.000000
"8y3Adc5",1.000000,3.000000,3.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,7.000000,7.000000,6.000000,6.000000,5.000000,5.000000,6.000000,6.000000,5.000000,6.000000,6.000000,6.000000,5.000000,5.000000,8.000000,6.000000,5.000000,6.000000,7.000000,7.000000,6.000000,8.000000,,,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,6.000000,5.000000,5.000000,5.000000,5.000000,5.000000,6.000000,5.000000,6.000000,6.000000,5.000000,5.000000,5.000000,5.000000,4.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,3.000000,5.000000,"0301",3.000000,4.000000,2.000000,,83.330000
"8y3Ar3w",1.000000,3.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,1.000000,2.000000,3.000000,2.000000,5.000000,6.000000,8.000000,6.000000,8.000000,8.000000,6.000000,8.000000,3.000000,2.000000,3.000000,4.000000,2.000000,1.000000,1.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,3.000000,8.000000,4.000000,4.000000,4.000000,8.000000,2.000000,2.000000,3.000000,3.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,2.000000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,3.000000,2.000000,2.000000,2.000000,1.000000,3.000000,3.000000,"0826",8.000000,2.000000,2.000000,,22.22333333333333
"8zhAae6",1.000000,2.000000,,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,7.000000,8.000000,6.000000,6.000000,6.000000,5.000000,7.000000,7.000000,6.000000,6.000000,5.000000,6.000000,6.000000,8.000000,6.000000,6.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,6.000000,6.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,6.000000,7.000000,8.000000,7.000000,7.000000,7.000000,7.000000,6.000000,8.000000,7.000000,7.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,7.000000,7.000000,1.000000,3.000000,5.000000,"1429",14.000000,1.000000,2.000000,,100.000000
"8zyAhzf",2.000000,2.000000,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,6.000000,3.000000,5.000000,6.000000,6.000000,6.000000,5.000000,5.000000,5.000000,5.000000,6.000000,6.000000,6.000000,5.000000,6.000000,6.000000,6.000000,7.000000,7.000000,7.000000,6.000000,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,6.000000,8.000000,6.000000,6.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,6.000000,6.000000,8.000000,6.000000,7.000000,6.000000,6.000000,4.000000,,,,,,,,,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,3.000000,4.000000,"1253",12.000000,2.000000,2.000000,,83.330000
"91hBjf6",2.000000,3.000000,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,7.000000,6.000000,6.000000,6.000000,6.000000,5.000000,5.000000,4.000000,5.000000,4.000000,5.000000,5.000000,4.000000,4.000000,5.000000,5.000000,4.000000,5.000000,5.000000,5.000000,8.000000,5.000000,6.000000,5.000000,5.000000,5.000000,4.000000,5.000000,5.000000,6.000000,5.000000,6.000000,5.000000,5.000000,5.000000,5.000000,6.000000,5.000000,5.000000,5.000000,5.000000,6.000000,5.000000,4.000000,4.000000,5.000000,5.000000,4.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,5.000000,5.000000,5.000000,1.000000,3.000000,4.000000,"0403",4.000000,3.000000,2.000000,,66.670000
"91jAef6",1.000000,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,2.000000,8.000000,8.000000,8.000000,6.000000,6.000000,6.000000,8.000000,8.000000,8.000000,8.000000,3.000000,8.000000,8.000000,6.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,7.000000,6.000000,7.000000,7.000000,7.000000,7.000000,8.000000,6.000000,4.000000,8.000000,4.000000,8.000000,6.000000,8.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,8.000000,6.000000,1.000000,3.000000,1.000000,"0417",4.000000,3.000000,2.000000,,83.330000
"91jAaf7",,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,1.000000,,2.000000,,,3.000000,,,,4.000000,,,,,,,,,,,,,,,,,,,,,,,,1.000000,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,1.000000,3.000000,5.000000,"1130",11.000000,2.000000,2.000000,,
"92pAqcg",2.000000,2.000000,5.000000,1.000000,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,6.000000,6.000000,2.000000,8.000000,8.000000,8.000000,6.000000,6.000000,8.000000,8.000000,6.000000,6.000000,6.000000,5.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,6.000000,8.000000,6.000000,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,6.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,8.000000,8.000000,8.000000,8.000000,8.000000,4.000000,,,,,,,,,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,3.000000,2.000000,"0301",3.000000,4.000000,2.000000,,83.330000
"93bAsq8",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,3.000000,8.000000,8.000000,5.000000,6.000000,8.000000,8.000000,8.000000,8.000000,6.000000,6.000000,6.000000,2.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,6.000000,8.000000,4.000000,5.000000,8.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,5.000000,5.000000,6.000000,8.000000,6.000000,8.000000,6.000000,8.000000,4.000000,,,,,,,,,6.000000,6.000000,6.000000,4.000000,4.000000,1.000000,3.000000,4.000000,"1445",14.000000,2.000000,3.000000,,72.220000
"93cBpq8",2.000000,2.000000,5.000000,3.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,7.000000,7.000000,6.000000,6.000000,6.000000,6.000000,5.000000,5.000000,5.000000,8.000000,5.000000,5.000000,5.000000,8.000000,4.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,6.000000,7.000000,7.000000,7.000000,8.000000,8.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,8.000000,8.000000,8.000000,1.000000,3.000000,5.000000,"1201",12.000000,4.000000,2.000000,,83.330000
"93pAicg",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,8.000000,7.000000,6.000000,6.000000,6.000000,6.000000,4.000000,4.000000,4.000000,8.000000,,8.000000,6.000000,,6.000000,6.000000,8.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,5.000000,6.000000,8.000000,8.000000,6.000000,8.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,5.000000,6.000000,6.000000,5.000000,6.000000,8.000000,8.000000,8.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,5.000000,7.000000,1.000000,3.000000,2.000000,"1502",15.000000,3.000000,2.000000,,77.77666666666666
"93pAyc8",1.000000,3.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,8.000000,5.000000,4.000000,4.000000,8.000000,6.000000,5.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,5.000000,6.000000,6.000000,8.000000,8.000000,6.000000,6.000000,8.000000,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,6.000000,8.000000,6.000000,5.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,6.000000,7.000000,7.000000,7.000000,5.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,8.000000,5.000000,1.000000,3.000000,4.000000,"1702",17.000000,3.000000,2.000000,,83.330000
"93pBncg",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,7.000000,7.000000,8.000000,7.000000,6.000000,6.000000,3.000000,3.000000,4.000000,4.000000,3.000000,4.000000,5.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,7.000000,8.000000,7.000000,7.000000,7.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,7.000000,7.000000,7.000000,7.000000,7.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,6.000000,7.000000,1.000000,3.000000,5.000000,"0704",7.000000,3.000000,2.000000,,94.44333333333333
"942Ac28",1.000000,2.000000,2.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,8.000000,3.000000,3.000000,3.000000,1.000000,2.000000,5.000000,5.000000,8.000000,8.000000,5.000000,5.000000,5.000000,3.000000,5.000000,5.000000,8.000000,5.000000,5.000000,5.000000,8.000000,8.000000,5.000000,5.000000,6.000000,6.000000,8.000000,8.000000,5.000000,5.000000,6.000000,6.000000,5.000000,8.000000,5.000000,5.000000,6.000000,6.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,4.000000,,,,,,,,,5.000000,5.000000,5.000000,5.000000,5.000000,1.000000,3.000000,2.000000,"0541",5.000000,1.000000,1.000000,,66.670000
"94cAfzh",2.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,7.000000,7.000000,8.000000,7.000000,7.000000,5.000000,5.000000,5.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,7.000000,8.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,7.000000,7.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,4.000000,,,,,,,,,7.000000,7.000000,7.000000,7.000000,7.000000,1.000000,3.000000,2.000000,"1640",16.000000,2.000000,2.000000,,100.000000
"94cAuq8",1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,1.000000,5.000000,5.000000,1.000000,1.000000,5.000000,5.000000,5.000000,8.000000,5.000000,5.000000,5.000000,2.000000,2.000000,5.000000,8.000000,6.000000,6.000000,6.000000,2.000000,8.000000,8.000000,8.000000,5.000000,5.000000,5.000000,6.000000,5.000000,5.000000,5.000000,1.000000,8.000000,8.000000,7.000000,7.000000,6.000000,7.000000,7.000000,6.000000,7.000000,6.000000,3.000000,4.000000,5.000000,5.000000,5.000000,6.000000,6.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,3.000000,4.000000,"1902",19.000000,3.000000,2.000000,,83.330000
"95gBewt",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,7.000000,4.000000,4.000000,8.000000,4.000000,4.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,5.000000,7.000000,8.000000,7.000000,7.000000,7.000000,7.000000,6.000000,7.000000,8.000000,8.000000,8.000000,5.000000,8.000000,8.000000,7.000000,8.000000,6.000000,8.000000,7.000000,8.000000,8.000000,7.000000,7.000000,6.000000,7.000000,7.000000,6.000000,6.000000,8.000000,8.000000,6.000000,8.000000,7.000000,8.000000,6.000000,8.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,6.000000,7.000000,1.000000,3.000000,5.000000,"0901",9.000000,2.000000,2.000000,,94.44333333333333
"95hAowu",2.000000,1.000000,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,7.000000,8.000000,8.000000,8.000000,8.000000,5.000000,5.000000,6.000000,8.000000,8.000000,3.000000,6.000000,6.000000,8.000000,6.000000,8.000000,8.000000,6.000000,6.000000,5.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,6.000000,6.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,7.000000,6.000000,6.000000,5.000000,8.000000,8.000000,8.000000,7.000000,7.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,6.000000,5.000000,6.000000,1.000000,3.000000,4.000000,"2030",20.000000,2.000000,2.000000,,83.33333333333333
"95hAtmj",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,7.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,,4.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,8.000000,8.000000,6.000000,1.000000,3.000000,4.000000,"0805",8.000000,3.000000,2.000000,,100.000000
"95hAvwu",2.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,1.000000,4.000000,4.000000,6.000000,6.000000,6.000000,8.000000,7.000000,8.000000,7.000000,7.000000,7.000000,8.000000,8.000000,6.000000,8.000000,6.000000,6.000000,6.000000,8.000000,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,7.000000,8.000000,6.000000,7.000000,6.000000,8.000000,8.000000,6.000000,7.000000,7.000000,6.000000,5.000000,6.000000,6.000000,1.000000,6.000000,6.000000,6.000000,3.000000,5.000000,6.000000,6.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,3.000000,4.000000,"0512",5.000000,1.000000,2.000000,,83.330000
"966Atyj",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,6.000000,7.000000,,7.000000,7.000000,5.000000,8.000000,8.000000,6.000000,7.000000,7.000000,8.000000,2.000000,6.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,7.000000,6.000000,8.000000,8.000000,8.000000,6.000000,7.000000,6.000000,6.000000,6.000000,6.000000,6.000000,7.000000,7.000000,6.000000,5.000000,6.000000,8.000000,6.000000,6.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,3.000000,5.000000,"0301",3.000000,4.000000,2.000000,,83.330000
"967Bayj",,,,,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,6.000000,8.000000,8.000000,7.000000,1.000000,3.000000,5.000000,"1721",17.000000,2.000000,2.000000,,83.330000
"97nAftv",,3.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.000000,2.000000,3.000000,1.000000,3.000000,2.000000,8.000000,3.000000,4.000000,2.000000,4.000000,8.000000,4.000000,4.000000,4.000000,4.000000,4.000000,5.000000,4.000000,5.000000,5.000000,4.000000,4.000000,4.000000,5.000000,4.000000,4.000000,5.000000,5.000000,4.000000,5.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.000000,3.000000,3.000000,"1247",12.000000,3.000000,2.000000,,33.330000
"97nBrt4",1.000000,2.000000,3.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,6.000000,7.000000,5.000000,3.000000,3.000000,,4.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,4.000000,4.000000,6.000000,4.000000,6.000000,4.000000,5.000000,8.000000,8.000000,8.000000,5.000000,5.000000,,4.000000,8.000000,6.000000,6.000000,5.000000,8.000000,8.000000,6.000000,7.000000,6.000000,6.000000,6.000000,6.000000,6.000000,5.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,8.000000,8.000000,6.000000,1.000000,3.000000,5.000000,"1601",16.000000,4.000000,2.000000,,83.330000
"98bAgwv",1.000000,1.000000,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,5.000000,8.000000,8.000000,6.000000,6.000000,3.000000,4.000000,4.000000,8.000000,4.000000,4.000000,8.000000,6.000000,4.000000,5.000000,6.000000,7.000000,7.000000,7.000000,5.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,6.000000,8.000000,6.000000,8.000000,8.000000,8.000000,8.000000,7.000000,7.000000,6.000000,7.000000,7.000000,6.000000,7.000000,8.000000,7.000000,7.000000,8.000000,7.000000,8.000000,6.000000,8.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,3.000000,4.000000,"0301",3.000000,4.000000,2.000000,,83.330000
"98bAvww",1.000000,2.000000,2.000000,2.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,4.000000,7.000000,7.000000,7.000000,7.000000,8.000000,7.000000,7.000000,8.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,8.000000,7.000000,8.000000,7.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,7.000000,8.000000,7.000000,8.000000,8.000000,7.000000,8.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,7.000000,7.000000,1.000000,3.000000,3.000000,"0236",2.000000,3.000000,2.000000,,100.000000
