QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Hjelp til reise til og fra arbeid og utdanning,273,1967,1745,Agder,Gjerstad,42112020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1966,1745,Agder,Flekkefjord,42072020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1773,1740,Møre og Romsdal,Kristiansund,15052020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1965,1745,Agder,Farsund,42062020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1964,1745,Agder,Lindesnes,42052020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2006,1746,Vestland,Osterøy,46302020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1760,1739,Rogaland,Gjesdal,11222020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2049,1747,Trøndelag,Lierne,50422020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2048,1747,Trøndelag,Snåsa,50412020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2047,1747,Trøndelag,Verdal,50382020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2046,1747,Trøndelag,Levanger,50372020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2045,1747,Trøndelag,Frosta,50362020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2050,1747,Trøndelag,Raarvihke - Røyrvik,50432020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2054,1747,Trøndelag,Overhalla,50472020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2053,1747,Trøndelag,Høylandet,50462020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2052,1747,Trøndelag,Grong,50452020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2051,1747,Trøndelag,Namsskogan,50442020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2040,1747,Trøndelag,Malvik,50312020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2039,1747,Trøndelag,Skaun,50292020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1739,388,Norge,Rogaland,112020,3.316,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2038,1747,Trøndelag,Melhus,50282020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2041,1747,Trøndelag,Selbu,50322020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1738,388,Norge,"Oslo, fylke",32020,3.376,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2044,1747,Trøndelag,Stjørdal,50352020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2043,1747,Trøndelag,Meråker,50342020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2042,1747,Trøndelag,Tydal,50332020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1749,1738,"Oslo, fylke","Oslo, kommune",3012020,3.376,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2055,1747,Trøndelag,Flatanger,50492020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2069,1748,Troms og Finnmark,Vardø,54042020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2068,1748,Troms og Finnmark,Alta,54032020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2067,1748,Troms og Finnmark,Harstad,54022020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2066,1748,Troms og Finnmark,Tromsø,54012020,6.098,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1748,388,Norge,Troms og Finnmark,542020,5.864,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2074,1748,Troms og Finnmark,Ibestad,54132020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2073,1748,Troms og Finnmark,Tjeldsund,54122020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2072,1748,Troms og Finnmark,Kvæfjord,54112020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2071,1748,Troms og Finnmark,Hammerfest,54062020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2070,1748,Troms og Finnmark,Vadsø,54052020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2059,1747,Trøndelag,Heim,50552020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2058,1747,Trøndelag,Indre Fosen,50542020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2057,1747,Trøndelag,Inderøy,50532020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2056,1747,Trøndelag,Leka,50522020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2060,1747,Trøndelag,Hitra,50562020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2065,1747,Trøndelag,Rindal,50612020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2064,1747,Trøndelag,Nærøysund,50602020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2037,1747,Trøndelag,Midtre Gauldal,50272020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2063,1747,Trøndelag,Orkland,50592020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2062,1747,Trøndelag,Åfjord,50582020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2061,1747,Trøndelag,Ørland,50572020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1780,1740,Møre og Romsdal,Hareid,15172020,48.78,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2017,1746,Vestland,Aurland,46412020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2016,1746,Vestland,Sogndal,46402020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1757,1739,Rogaland,Hå,11192020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2015,1746,Vestland,Vik,46392020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1756,1739,Rogaland,Bjerkreim,11142020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1755,1739,Rogaland,Lund,11122020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2021,1746,Vestland,Askvoll,46452020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2020,1746,Vestland,Luster,46442020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2019,1746,Vestland,Årdal,46432020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2018,1746,Vestland,Lærdal,46422020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2014,1746,Vestland,Høyanger,46382020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1759,1739,Rogaland,Time,11212020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2009,1746,Vestland,Fedje,46332020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2008,1746,Vestland,Austrheim,46322020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2007,1746,Vestland,Alver,46312020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2013,1746,Vestland,Hyllestad,46372020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1758,1739,Rogaland,Klepp,11202020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2012,1746,Vestland,Solund,46362020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2011,1746,Vestland,Gulen,46352020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2010,1746,Vestland,Masfjorden,46342020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2022,1746,Vestland,Fjaler,46462020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1751,1739,Rogaland,Stavanger,11032020,3.359,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2032,1747,Trøndelag,Osen,50202020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2031,1747,Trøndelag,Frøya,50142020,20,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2030,1747,Trøndelag,Namsos,50072020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1752,1739,Rogaland,Haugesund,11062020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2033,1747,Trøndelag,Oppdal,50212020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2036,1747,Trøndelag,Holtålen,50262020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1750,1739,Rogaland,Eigersund,11012020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2035,1747,Trøndelag,Røros,50252020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2034,1747,Trøndelag,Rennebu,50222020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2029,1747,Trøndelag,Steinkjer,50062020,9.804,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2025,1746,Vestland,Stad,46492020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1754,1739,Rogaland,Sokndal,11112020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2024,1746,Vestland,Bremanger,46482020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2023,1746,Vestland,Sunnfjord,46472020,5.682,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2026,1746,Vestland,Gloppen,46502020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2028,1747,Trøndelag,Trondheim,50012020,3.548,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1747,388,Norge,Trøndelag,502020,4.343,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1753,1739,Rogaland,Sandnes,11082020,2.264,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,2027,1746,Vestland,Stryn,46512020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1945,1744,Vestfold og Telemark,Færder,38112020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1807,1741,Nordland,Alstahaug,18202020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1863,1742,Viken,Rælingen,30272020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1862,1742,Viken,Aurskog-Høland,30262020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1861,1742,Viken,Asker,30252020,3.039,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1808,1741,Nordland,Leirfjord,18222020,,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1864,1742,Viken,Enebakk,30282020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1867,1742,Viken,Nittedal,30312020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1806,1741,Nordland,"Herøy, Nordland",18182020,0,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Hjelp til reise til og fra arbeid og utdanning,273,1866,1742,Viken,Lillestrøm,30302020,4.698,Årlig,Andel søkere/tjenestemottakere med delvis  innfridde behov og ønsker om transporttjeneste i forbindelse med arbeid og utdanning,%,2020-01-01T00:00:00,2020-12-31T00:00:00
